,date_added
6548,"January 1, 2017"
6549,"July 23, 2020"
6550,"April 8, 2020"
6551,"March 3, 2020"
6552,"November 1, 2019"
6553,"July 3, 2019"
6554,"July 19, 2020"
6555,"June 5, 2020"
6556,"November 1, 2016"
6557,"September 1, 2019"
6558,"January 13, 2020"
6559,"December 21, 2018"
6560,"June 15, 2018"
6561,"October 16, 2020"
6562,"April 26, 2020"
6563,"January 11, 2019"
6564,"May 26, 2016"
6565,"December 4, 2019"
6566,"February 7, 2019"
6567,"April 21, 2019"
6568,"March 1, 2019"
6569,"September 1, 2017"
6570,"May 3, 2019"
6571,"February 21, 2020"
6572,"October 26, 2019"
6573,"September 17, 2020"
6574,"November 6, 2020"
6575,"October 18, 2019"
6576,"August 31, 2018"
6577,"March 27, 2020"
6578,"July 6, 2018"
6579,"April 17, 2020"
6580,"December 1, 2017"
6581,"October 12, 2020"
6582,"July 7, 2017"
6583,"March 29, 2019"
6584,"August 14, 2020"
6585,"April 1, 2019"
6586,"July 5, 2019"
6587,"July 31, 2019"
6588,"March 20, 2020"
6589,"July 23, 2020"
6590,"October 21, 2017"
6591,"October 1, 2019"
6592,"November 11, 2020"
6593,"October 13, 2019"
6594,"November 13, 2020"
6595,"April 27, 2020"
6596,"June 5, 2020"
6597,"April 7, 2017"
6598,"October 1, 2017"
6599,"December 23, 2018"
6600,"December 1, 2018"
6601,"November 1, 2017"
6602,"November 6, 2020"
6603,"August 16, 2019"
6604,"April 1, 2020"
6605,"October 19, 2020"
6606,"March 15, 2019"
6607,"February 1, 2016"
6608,"December 2, 2018"
6609,"August 23, 2018"
6610,"May 23, 2019"
6611,"July 8, 2020"
6612,"June 23, 2019"
6613,"November 20, 2019"
6614,"January 30, 2019"
6615,"February 26, 2016"
6616,"January 1, 2020"
6617,"January 1, 2020"
6618,"September 1, 2017"
6619,"August 10, 2020"
6620,"September 4, 2020"
6621,"March 7, 2019"
6622,"November 20, 2019"
6623,"May 22, 2020"
6624,"November 5, 2019"
6625,"February 23, 2017"
6626,"October 1, 2019"
6627,"August 16, 2018"
6628,"April 24, 2018"
6629,"November 19, 2014"
6630,"April 13, 2018"
6631,"December 26, 2020"
6632,"August 7, 2020"
6633,"October 20, 2020"
6634,"January 15, 2021"
6635,"April 10, 2020"
6636,"January 28, 2016"
6637,"May 22, 2019"
6638,"January 12, 2018"
6639,"November 1, 2019"
6640,"July 28, 2018"
6641,"November 24, 2017"
6642,"May 21, 2020"
6643,"May 5, 2017"
6644,"January 1, 2020"
6645,"November 2, 2019"
6646,"January 14, 2020"
6647,"September 1, 2020"
6648,"November 1, 2019"
6649,"November 1, 2019"
6650,"November 1, 2019"
6651,"June 30, 2018"
6652,"April 19, 2019"
6653,"September 30, 2017"
6654,"October 2, 2018"
6655,"May 10, 2019"
6656,"February 15, 2017"
6657,"March 31, 2017"
6658,"June 4, 2019"
6659,"December 11, 2020"
6660,"April 17, 2016"
6661,"November 15, 2017"
6662,"October 13, 2017"
6663,"July 21, 2019"
6664,"April 20, 2020"
6665,"December 23, 2020"
6666,"July 12, 2019"
6667,"July 17, 2020"
6668," November 1, 2017"
6669,"September 12, 2019"
6670,"January 1, 2021"
6671," April 15, 2018"
6672,"November 13, 2020"
6673," January 28, 2018"
6674,"April 10, 2017"
6675,"March 25, 2020"
6676,"June 30, 2020"
6677,"May 8, 2019"
6678,"October 24, 2017"
6679,"February 27, 2019"
6680,"June 1, 2017"
6681,"December 6, 2016"
6682,"January 9, 2019"
6683,"December 15, 2015"
6684,"February 14, 2018"
6685,"September 7, 2018"
6686,"July 20, 2017"
6687,"March 24, 2017"
6688,"August 9, 2018"
6689,"August 17, 2018"
6690,"November 29, 2019"
6691,"April 21, 2017"
6692,"September 1, 2020"
6693,"March 31, 2017"
6694,"July 1, 2018"
6695,"August 8, 2019"
6696,"January 1, 2020"
6697,"January 1, 2021"
6698,"January 1, 2020"
6699,"March 31, 2017"
6700,"December 31, 2019"
6701,"January 2, 2021"
6702,"December 13, 2020"
6703,"August 7, 2020"
6704,"April 15, 2019"
6705,"November 1, 2020"
6706,"May 1, 2017"
6707,"August 1, 2020"
6708,"June 6, 2020"
6709,"October 19, 2018"
6710,"June 7, 2018"
6711,"September 30, 2018"
6712,"December 28, 2016"
6713,"June 18, 2020"
6714,"May 28, 2019"
6715,"March 22, 2019"
6716,"July 1, 2017"
6717,"March 25, 2020"
6718," January 1, 2016"
6719,"July 10, 2020"
6720,"November 1, 2019"
6721,"January 14, 2020"
6722,"May 30, 2019"
6723,"February 27, 2019"
6724,"January 19, 2018"
6725,"June 18, 2020"
6726,"January 1, 2020"
6727,"August 9, 2018"
6728,"May 29, 2020"
6729,"February 1, 2020"
6730,"May 22, 2015"
6731,"November 2, 2018"
6732,"August 1, 2020"
6733,"August 14, 2017"
6734,"October 1, 2020"
6735,"September 15, 2019"
6736,"April 30, 2019"
6737,"August 10, 2018"
6738,"December 10, 2020"
6739,"January 1, 2019"
6740,"September 16, 2020"
6741,"October 1, 2020"
6742,"August 1, 2018"
6743,"January 1, 2019"
6744,"January 1, 2020"
6745,"November 1, 2019"
6746,"April 12, 2019"
6747,"September 1, 2018"
6748,"June 1, 2015"
6749,"January 25, 2019"
6750,"July 3, 2020"
6751,"May 24, 2019"
6752,"April 1, 2020"
6753,"June 1, 2019"
6754,"February 5, 2020"
6755,"February 23, 2019"
6756,"July 15, 2015"
6757,"July 1, 2019"
6758,"June 15, 2014"
6759,"March 1, 2018"
6760,"October 1, 2020"
6761,"November 18, 2018"
6762,"May 16, 2017"
6763,"April 22, 2020"
6764,"March 1, 2018"
6765,"September 3, 2020"
6766,"September 22, 2020"
6767,"June 20, 2019"
6768,"July 15, 2020"
6769,"January 1, 2021"
6770,"June 19, 2020"
6771,"January 12, 2018"
6772,"August 24, 2018"
6773,"October 1, 2017"
6774,"April 30, 2018"
6775,"February 22, 2019"
6776,"October 1, 2020"
6777,"December 4, 2019"
6778,"August 1, 2016"
6779,"July 16, 2019"
6780,"November 16, 2018"
6781,"November 19, 2020"
6782,"May 10, 2019"
6783,"November 18, 2017"
6784,"December 15, 2020"
6785,"December 11, 2020"
6786,"August 9, 2020"
6787,"September 1, 2020"
6788,"July 9, 2020"
6789,"August 7, 2019"
6790,"October 1, 2019"
6791,"June 7, 2019"
6792,"February 8, 2016"
6793,"January 23, 2020"
6794,"May 20, 2020"
6795,"November 9, 2018"
6796,"October 23, 2020"
6797,"April 27, 2018"
6798,"August 6, 2020"
6799,"October 21, 2018"
6800,"November 20, 2019"
6801,"January 24, 2020"
6802,"September 15, 2019"
6803,"January 1, 2017"
6804,"December 29, 2017"
6805,"June 16, 2017"
6806,"February 28, 2019"
6807,"February 1, 2017"
6808,"July 31, 2019"
6809,"July 1, 2018"
6810,"January 1, 2018"
6811,"April 28, 2020"
6812,"July 22, 2020"
6813,"December 1, 2020"
6814,"June 6, 2019"
6815,"January 12, 2018"
6816,"September 11, 2018"
6817,"February 17, 2019"
6818,"January 16, 2017"
6819,"December 11, 2015"
6820,"February 26, 2018"
6821,"June 13, 2019"
6822,"January 1, 2020"
6823,"March 16, 2017"
6824,"December 16, 2020"
6825,"September 14, 2018"
6826,"February 9, 2018"
6827,"January 14, 2017"
6828,"September 1, 2018"
6829,"September 1, 2018"
6830,"October 29, 2019"
6831,"December 4, 2019"
6832,"March 22, 2019"
6833,"April 1, 2020"
6834,"December 30, 2020"
6835,"July 19, 2018"
6836,"September 19, 2020"
6837,"June 22, 2020"
6838,"September 30, 2017"
6839,"October 1, 2019"
6840,"December 6, 2019"
6841,"April 1, 2020"
6842,"September 8, 2017"
6843,"June 15, 2017"
6844,"April 19, 2019"
6845,"October 1, 2011"
6846,"August 10, 2017"
6847,"March 2, 2017"
6848,"April 26, 2019"
6849,"September 25, 2020"
6850,"May 21, 2020"
6851,"November 28, 2019"
6852,"November 8, 2018"
6853,"June 12, 2020"
6854,"April 1, 2018"
6855,"September 15, 2018"
6856,"December 27, 2019"
6857,"April 22, 2020"
6858,"August 6, 2020"
6859,"December 31, 2018"
6860,"April 14, 2017"
6861,"September 30, 2018"
6862,"January 22, 2018"
6863,"March 1, 2018"
6864,"December 12, 2013"
6865,"June 1, 2020"
6866,"June 15, 2020"
6867,"October 7, 2016"
6868,"November 13, 2020"
6869,"July 13, 2018"
6870,"April 10, 2019"
6871,"July 1, 2020"
6872,"April 22, 2020"
6873,"February 3, 2020"
6874,"January 15, 2017"
6875,"September 28, 2018"
6876,"August 1, 2019"
6877,"July 6, 2018"
6878,"December 11, 2019"
6879,"August 21, 2020"
6880,"September 1, 2020"
6881,"September 15, 2020"
6882," June 1, 2018"
6883,"September 9, 2020"
6884,"April 1, 2020"
6885,"May 10, 2019"
6886,"July 26, 2019"
6887,"February 24, 2017"
6888,"December 3, 2018"
6889,"June 1, 2019"
6890,"July 15, 2018"
6891,"July 29, 2020"
6892,"March 1, 2019"
6893,"October 1, 2019"
6894,"October 8, 2019"
6895,"September 6, 2019"
6896,"November 1, 2020"
6897,"April 5, 2019"
6898,"January 17, 2014"
6899,"October 1, 2019"
6900,"June 8, 2018"
6901,"May 2, 2020"
6902,"March 20, 2018"
6903,"June 17, 2017"
6904,"June 1, 2020"
6905," February 1, 2019"
6906,"February 1, 2019"
6907,"November 15, 2019"
6908,"January 30, 2020"
6909,"March 15, 2019"
6910,"June 2, 2020"
6911,"November 23, 2020"
6912,"March 9, 2017"
6913,"February 16, 2019"
6914,"May 22, 2016"
6915,"March 21, 2019"
6916,"December 9, 2020"
6917,"August 30, 2018"
6918,"September 16, 2020"
6919,"September 1, 2019"
6920,"January 1, 2020"
6921,"April 1, 2017"
6922,"March 29, 2019"
6923,"October 22, 2019"
6924,"December 16, 2018"
6925,"June 6, 2019"
6926,"March 21, 2019"
6927,"October 14, 2020"
6928,"April 9, 2018"
6929,"November 1, 2018"
6930,"November 23, 2019"
6931,"October 1, 2019"
6932,"March 30, 2018"
6933,"January 7, 2020"
6934,"November 15, 2019"
6935,"February 9, 2018"
6936,"January 22, 2018"
6937,"April 1, 2019"
6938,"February 8, 2019"
6939,"April 10, 2020"
6940,"October 16, 2020"
6941,"February 26, 2020"
6942,"November 21, 2018"
6943,"December 1, 2019"
6944,"January 1, 2018"
6945,"December 12, 2017"
6946,"April 1, 2019"
6947,"November 1, 2017"
6948,"August 1, 2017"
6949,"July 1, 2017"
6950," January 8, 2018"
6951,"November 1, 2019"
6952,"July 10, 2020"
6953,"July 1, 2017"
6954,"July 21, 2019"
6955,"December 20, 2019"
6956,"April 25, 2019"
6957,"July 1, 2017"
6958,"July 31, 2020"
6959,"July 30, 2018"
6960,"November 29, 2020"
6961,"July 6, 2020"
6962,"June 19, 2018"
6963,"October 1, 2020"
6964,"September 15, 2019"
6965,"May 2, 2020"
6966,"December 12, 2017"
6967,"February 22, 2019"
6968,"October 17, 2019"
6969,"March 21, 2019"
6970,"May 15, 2020"
6971,"October 25, 2019"
6972,"November 1, 2018"
6973,"March 13, 2020"
6974,"September 4, 2017"
6975,"January 15, 2021"
6976,"April 20, 2020"
6977,"January 1, 2018"
6978,"December 27, 2019"
6979,"April 30, 2020"
6980,"June 20, 2018"
6981,"December 1, 2016"
6982,"February 26, 2020"
6983,"September 1, 2019"
6984,"April 18, 2019"
6985,"May 6, 2019"
6986,"February 22, 2017"
6987,"July 24, 2018"
6988,"October 7, 2019"
6989,"November 1, 2018"
6990,"March 8, 2017"
6991,"March 21, 2019"
6992,"April 15, 2017"
6993,"September 21, 2019"
6994,"December 17, 2020"
6995,"April 27, 2018"
6996," December 25, 2015"
6997,"September 16, 2016"
6998,"May 11, 2018"
6999,"May 15, 2020"
7000,"April 22, 2020"
7001,"April 1, 2020"
7002,"June 5, 2017"
7003,"September 17, 2018"
7004,"February 1, 2019"
7005,"June 10, 2020"
7006,"December 20, 2019"
7007,"September 2, 2020"
7008,"May 21, 2020"
7009,"June 20, 2019"
7010,"September 1, 2016"
7011,"August 1, 2017"
7012,"December 19, 2017"
7013,"June 12, 2020"
7014,"November 10, 2018"
7015,"December 31, 2019"
7016,"November 30, 2018"
7017,"September 4, 2019"
7018,"January 18, 2019"
7019,"April 1, 2019"
7020,"October 1, 2020"
7021,"December 1, 2017"
7022,"May 7, 2019"
7023,"June 18, 2019"
7024,"May 13, 2020"
7025,"November 15, 2019"
7026,"September 1, 2016"
7027,"August 27, 2020"
7028,"March 9, 2017"
7029,"August 16, 2018"
7030,"November 30, 2019"
7031,"July 18, 2017"
7032,"July 1, 2018"
7033,"October 1, 2018"
7034,"November 1, 2019"
7035,"June 1, 2019"
7036,"August 7, 2019"
7037,"December 16, 2016"
7038,"March 1, 2020"
7039,"March 27, 2020"
7040,"October 28, 2016"
7041,"February 5, 2020"
7042,"November 2, 2018"
7043,"May 4, 2018"
7044,"July 2, 2020"
7045,"January 2, 2020"
7046,"March 1, 2019"
7047,"April 23, 2020"
7048,"March 11, 2019"
7049,"May 22, 2017"
7050,"October 14, 2017"
7051,"December 15, 2015"
7052,"March 9, 2017"
7053,"May 1, 2020"
7054,"May 1, 2020"
7055,"May 1, 2020"
7056,"September 1, 2020"
7057,"January 15, 2018"
7058,"June 5, 2018"
7059,"April 15, 2020"
7060,"November 2, 2016"
7061,"November 2, 2016"
7062,"February 8, 2020"
7063,"June 3, 2017"
7064,"December 6, 2019"
7065,"October 1, 2018"
7066,"November 19, 2020"
7067,"June 20, 2019"
7068,"April 14, 2019"
7069,"March 31, 2020"
7070,"December 1, 2019"
7071,"February 5, 2018"
7072,"March 31, 2017"
7073,"December 14, 2018"
7074,"January 1, 2019"
7075,"January 18, 2018"
7076,"February 9, 2018"
7077,"August 13, 2019"
7078,"December 3, 2019"
7079,"April 7, 2020"
7080,"July 17, 2015"
7081,"May 22, 2018"
7082,"October 1, 2018"
7083,"March 20, 2020"
7084,"April 10, 2020"
7085,"April 5, 2019"
7086,"July 1, 2017"
7087,"August 1, 2018"
7088,"August 15, 2019"
7089,"December 31, 2018"
7090,"December 31, 2018"
7091,"December 31, 2018"
7092,"December 31, 2018"
7093,"September 26, 2020"
7094,"January 1, 2018"
7095,"November 30, 2018"
7096,"April 23, 2020"
7097,"September 13, 2019"
7098,"April 7, 2019"
7099,"September 18, 2017"
7100,"February 23, 2018"
7101,"December 22, 2020"
7102,"February 19, 2017"
7103,"May 17, 2015"
7104,"March 19, 2019"
7105,"August 7, 2020"
7106,"January 17, 2020"
7107,"December 14, 2020"
7108,"September 1, 2017"
7109,"July 1, 2019"
7110,"April 29, 2020"
7111,"August 17, 2018"
7112,"February 12, 2020"
7113,"January 1, 2008"
7114,"January 1, 2017"
7115,"November 11, 2019"
7116,"June 24, 2018"
7117,"July 14, 2017"
7118,"October 7, 2020"
7119,"August 1, 2019"
7120,"September 1, 2017"
7121,"September 11, 2019"
7122,"May 1, 2018"
7123,"December 26, 2017"
7124,"January 23, 2018"
7125,"December 31, 2018"
7126,"April 6, 2018"
7127,"September 1, 2017"
7128,"November 1, 2017"
7129,"February 1, 2020"
7130,"August 21, 2018"
7131,"October 1, 2017"
7132,"December 13, 2016"
7133,"September 7, 2020"
7134,"December 15, 2019"
7135,"December 31, 2018"
7136,"February 4, 2020"
7137,"March 24, 2020"
7138,"July 13, 2017"
7139,"January 12, 2018"
7140,"January 8, 2016"
7141,"September 19, 2016"
7142,"December 31, 2019"
7143,"October 30, 2019"
7144,"March 1, 2017"
7145,"January 6, 2021"
7146,"July 15, 2016"
7147,"December 31, 2020"
7148,"April 17, 2020"
7149,"October 1, 2011"
7150,"October 18, 2019"
7151,"March 5, 2020"
7152,"March 15, 2019"
7153,"September 13, 2019"
7154,"December 31, 2018"
7155,"March 1, 2018"
7156,"August 1, 2020"
7157,"December 11, 2020"
7158,"April 1, 2017"
7159,"September 15, 2020"
7160,"May 3, 2018"
7161,"December 19, 2016"
7162,"July 1, 2020"
7163,"June 25, 2019"
7164,"December 27, 2017"
7165,"February 28, 2020"
7166,"October 22, 2019"
7167,"May 16, 2017"
7168,"December 31, 2019"
7169,"March 30, 2018"
7170,"March 1, 2018"
7171,"March 1, 2018"
7172,"March 30, 2018"
7173,"December 9, 2015"
7174,"October 28, 2016"
7175,"November 24, 2017"
7176,"March 1, 2018"
7177,"May 22, 2020"
7178,"March 30, 2018"
7179,"March 1, 2018"
7180,"July 25, 2018"
7181,"March 18, 2017"
7182,"October 1, 2019"
7183,"July 1, 2018"
7184,"March 29, 2019"
7185,"April 21, 2017"
7186,"November 1, 2018"
7187,"November 8, 2018"
7188,"February 20, 2019"
7189,"September 8, 2018"
7190,"August 1, 2020"
7191,"September 7, 2020"
7192,"September 19, 2018"
7193,"September 8, 2018"
7194,"July 30, 2020"
7195,"December 30, 2020"
7196,"January 1, 2019"
7197,"February 2, 2017"
7198,"November 10, 2020"
7199,"September 20, 2019"
7200,"December 14, 2018"
7201,"August 28, 2019"
7202,"July 29, 2020"
7203,"January 1, 2018"
7204,"March 31, 2020"
7205,"November 1, 2016"
7206,"November 9, 2018"
7207,"January 1, 2020"
7208,"January 1, 2020"
7209,"January 1, 2020"
7210,"January 1, 2020"
7211,"January 1, 2020"
7212,"May 1, 2018"
7213,"October 20, 2020"
7214,"February 22, 2019"
7215,"February 21, 2017"
7216,"November 20, 2018"
7217,"December 6, 2019"
7218,"November 11, 2020"
7219,"May 11, 2020"
7220,"January 15, 2021"
7221,"January 18, 2019"
7222,"December 31, 2019"
7223,"March 1, 2018"
7224,"August 25, 2020"
7225,"April 27, 2018"
7226,"November 1, 2017"
7227,"December 8, 2020"
7228,"March 13, 2019"
7229,"June 22, 2019"
7230,"October 1, 2011"
7231,"March 27, 2020"
7232,"May 25, 2018"
7233,"December 6, 2017"
7234,"November 22, 2019"
7235,"February 13, 2018"
7236,"July 1, 2020"
7237,"December 10, 2018"
7238,"April 6, 2018"
7239,"March 12, 2018"
7240,"February 1, 2019"
7241,"August 30, 2019"
7242,"January 1, 2020"
7243,"November 11, 2016"
7244,"March 1, 2018"
7245,"July 12, 2019"
7246,"September 1, 2020"
7247,"November 1, 2019"
7248,"February 1, 2019"
7249,"June 15, 2018"
7250,"June 2, 2020"
7251,"May 12, 2020"
7252,"September 20, 2019"
7253,"November 26, 2019"
7254,"June 15, 2018"
7255,"March 27, 2020"
7256,"May 19, 2020"
7257,"March 30, 2018"
7258,"October 3, 2018"
7259,"March 1, 2018"
7260,"May 3, 2019"
7261,"March 29, 2019"
7262,"February 15, 2018"
7263,"July 1, 2018"
7264,"August 1, 2020"
7265,"September 28, 2019"
7266,"January 8, 2018"
7267,"November 5, 2019"
7268,"March 31, 2017"
7269,"October 30, 2019"
7270,"September 12, 2019"
7271,"February 5, 2016"
7272,"October 2, 2020"
7273,"March 15, 2019"
7274,"December 1, 2017"
7275,"July 24, 2018"
7276,"July 29, 2019"
7277,"December 31, 2017"
7278,"December 19, 2019"
7279,"March 6, 2020"
7280,"July 1, 2017"
7281,"July 21, 2019"
7282,"March 15, 2019"
7283,"May 15, 2020"
7284,"January 15, 2017"
7285,"September 28, 2018"
7286,"August 1, 2016"
7287,"May 1, 2019"
7288,"May 2, 2017"
7289,"September 20, 2019"
7290,"June 26, 2020"
7291,"December 1, 2015"
7292,"July 19, 2019"
7293,"March 1, 2019"
7294,"November 7, 2019"
7295,"December 1, 2020"
7296,"October 1, 2018"
7297,"January 1, 2017"
7298,"March 1, 2017"
7299,"February 15, 2019"
7300,"March 6, 2020"
7301,"February 15, 2019"
7302,"October 15, 2017"
7303,"August 31, 2018"
7304,"August 31, 2018"
7305,"April 1, 2019"
7306,"October 10, 2019"
7307,"March 20, 2020"
7308,"December 19, 2019"
7309,"July 30, 2020"
7310,"October 1, 2016"
7311,"August 1, 2017"
7312,"April 1, 2018"
7313,"February 22, 2020"
7314,"October 1, 2019"
7315,"August 21, 2017"
7316,"January 31, 2020"
7317,"September 13, 2019"
7318,"May 30, 2018"
7319,"May 12, 2020"
7320,"August 30, 2019"
7321,"June 26, 2019"
7322,"July 17, 2017"
7323,"May 8, 2019"
7324,"October 1, 2016"
7325,"September 1, 2019"
7326,"March 27, 2020"
7327,"March 3, 2020"
7328,"May 25, 2020"
7329,"August 18, 2017"
7330,"December 15, 2017"
7331,"February 1, 2018"
7332,"June 10, 2017"
7333,"October 19, 2020"
7334,"September 23, 2019"
7335,"July 1, 2020"
7336,"January 7, 2017"
7337,"July 15, 2018"
7338,"November 9, 2020"
7339,"November 5, 2019"
7340,"November 1, 2017"
7341,"August 31, 2018"
7342,"March 31, 2017"
7343,"June 15, 2020"
7344,"November 26, 2020"
7345,"July 22, 2019"
7346,"October 16, 2020"
7347,"April 1, 2020"
7348,"April 5, 2019"
7349,"December 31, 2019"
7350,"June 15, 2019"
7351,"January 1, 2021"
7352,"August 28, 2020"
7353,"July 30, 2020"
7354,"October 18, 2019"
7355,"March 26, 2020"
7356,"July 17, 2019"
7357,"January 15, 2018"
7358,"July 1, 2017"
7359,"June 20, 2019"
7360,"February 27, 2019"
7361,"October 19, 2020"
7362,"October 1, 2011"
7363,"February 28, 2020"
7364,"February 20, 2020"
7365,"January 10, 2020"
7366,"January 29, 2019"
7367,"January 1, 2020"
7368,"October 18, 2019"
7369,"June 10, 2019"
7370,"February 5, 2020"
7371,"October 18, 2019"
7372,"August 2, 2019"
7373,"January 15, 2018"
7374,"July 14, 2020"
7375,"June 22, 2018"
7376,"September 1, 2019"
7377,"September 25, 2019"
7378,"August 14, 2019"
7379,"October 1, 2018"
7380,"December 5, 2019"
7381,"January 1, 2016"
7382,"September 21, 2019"
7383,"November 16, 2018"
7384,"November 24, 2020"
7385,"May 8, 2020"
7386,"February 6, 2018"
7387,"October 15, 2016"
7388,"March 20, 2020"
7389,"October 2, 2020"
7390,"September 27, 2020"
7391,"December 15, 2018"
7392,"November 1, 2019"
7393,"April 20, 2020"
7394,"November 1, 2018"
7395,"October 15, 2017"
7396,"December 31, 2019"
7397,"July 4, 2017"
7398,"September 15, 2017"
7399,"September 23, 2016"
7400,"March 4, 2020"
7401,"February 1, 2019"
7402,"February 14, 2019"
7403,"March 1, 2020"
7404,"October 1, 2017"
7405,"February 25, 2018"
7406,"March 29, 2019"
7407,"March 27, 2019"
7408,"October 18, 2019"
7409,"January 12, 2017"
7410,"October 1, 2018"
7411,"August 1, 2017"
7412,"December 12, 2017"
7413,"August 16, 2019"
7414,"October 1, 2011"
7415,"July 24, 2017"
7416,"November 2, 2019"
7417,"November 1, 2019"
7418,"February 2, 2019"
7419,"March 1, 2017"
7420,"September 5, 2020"
7421,"March 21, 2019"
7422,"September 2, 2017"
7423,"February 5, 2019"
7424,"April 2, 2020"
7425,"October 4, 2018"
7426,"April 25, 2017"
7427,"January 26, 2020"
7428,"December 11, 2018"
7429,"December 16, 2020"
7430,"March 31, 2018"
7431,"November 27, 2020"
7432,"January 30, 2019"
7433,"November 7, 2014"
7434,"February 13, 2015"
7435,"July 1, 2018"
7436,"July 15, 2017"
7437,"June 25, 2020"
7438,"March 10, 2017"
7439,"March 10, 2017"
7440,"December 31, 2019"
7441,"November 1, 2020"
7442,"November 20, 2020"
7443,"December 14, 2018"
7444,"March 1, 2020"
7445,"December 1, 2017"
7446," August 1, 2017"
7447,"June 19, 2019"
7448,"June 26, 2018"
7449,"March 3, 2020"
7450,"November 13, 2015"
7451,"October 26, 2018"
7452,"October 24, 2017"
7453,"July 1, 2017"
7454,"November 1, 2017"
7455,"December 29, 2017"
7456,"May 19, 2020"
7457,"October 27, 2019"
7458,"May 1, 2018"
7459,"September 7, 2020"
7460,"September 23, 2020"
7461,"March 31, 2018"
7462,"October 1, 2018"
7463,"March 2, 2019"
7464,"April 6, 2018"
7465,"October 1, 2015"
7466,"October 6, 2020"
7467,"December 26, 2017"
7468,"March 8, 2019"
7469,"October 1, 2019"
7470,"October 25, 2015"
7471,"May 21, 2019"
7472,"December 1, 2019"
7473,"October 19, 2018"
7474,"December 13, 2018"
7475,"April 1, 2019"
7476,"July 1, 2019"
7477,"March 2, 2019"
7478,"May 6, 2019"
7479,"May 26, 2017"
7480,"December 3, 2019"
7481,"April 18, 2019"
7482,"November 1, 2017"
7483,"November 13, 2018"
7484,"July 2, 2020"
7485,"September 15, 2016"
7486,"July 9, 2020"
7487,"June 19, 2020"
7488,"March 27, 2020"
7489,"September 4, 2019"
7490,"February 1, 2018"
7491,"July 25, 2018"
7492,"December 23, 2018"
7493,"December 24, 2018"
7494,"August 1, 2019"
7495,"November 11, 2020"
7496,"October 1, 2018"
7497,"June 1, 2019"
7498,"July 14, 2020"
7499,"November 17, 2020"
7500,"November 1, 2019"
7501,"January 15, 2017"
7502,"January 27, 2020"
7503,"February 12, 2020"
7504,"July 16, 2019"
7505,"December 25, 2020"
7506,"October 1, 2020"
7507,"September 1, 2016"
7508,"March 17, 2020"
7509,"August 8, 2020"
7510,"February 11, 2019"
7511,"July 1, 2018"
7512,"April 28, 2020"
7513,"January 10, 2017"
7514,"August 15, 2017"
7515,"March 2, 2019"
7516,"October 1, 2019"
7517,"October 19, 2017"
7518,"May 14, 2020"
7519,"May 14, 2019"
7520,"April 1, 2014"
7521,"September 27, 2018"
7522," March 31, 2017"
7523,"September 28, 2020"
7524,"March 1, 2018"
7525,"October 1, 2016"
7526,"October 1, 2017"
7527,"March 23, 2017"
7528,"November 1, 2018"
7529,"September 29, 2020"
7530,"July 27, 2018"
7531,"February 6, 2018"
7532,"November 19, 2020"
7533,"April 1, 2020"
7534,"September 30, 2020"
7535,"October 19, 2020"
7536,"October 28, 2016"
7537,"October 15, 2017"
7538,"October 1, 2019"
7539,"November 9, 2018"
7540,"November 15, 2019"
7541,"August 9, 2019"
7542,"July 31, 2015"
7543,"August 4, 2017"
7544,"May 24, 2019"
7545,"May 1, 2020"
7546,"July 1, 2018"
7547,"May 20, 2020"
7548,"October 19, 2020"
7549,"January 20, 2020"
7550,"August 18, 2017"
7551,"January 1, 2021"
7552,"June 26, 2015"
7553,"May 5, 2017"
7554,"May 7, 2019"
7555,"April 28, 2017"
7556,"January 1, 2017"
7557,"August 1, 2020"
7558,"January 1, 2020"
7559,"February 1, 2019"
7560,"October 1, 2017"
7561,"December 21, 2018"
7562,"November 25, 2019"
7563,"July 5, 2020"
7564,"June 16, 2017"
7565,"October 1, 2018"
7566,"January 30, 2020"
7567,"July 1, 2018"
7568,"November 11, 2020"
7569,"January 15, 2021"
7570,"January 1, 2021"
7571,"December 15, 2019"
7572,"December 8, 2018"
7573,"June 2, 2020"
7574,"August 15, 2020"
7575,"October 20, 2017"
7576,"November 1, 2020"
7577,"December 28, 2018"
7578,"December 29, 2018"
7579,"December 25, 2016"
7580,"January 10, 2019"
7581,"October 1, 2016"
7582,"February 26, 2020"
7583,"September 18, 2019"
7584,"May 31, 2019"
7585,"November 30, 2016"
7586,"February 9, 2018"
7587,"January 15, 2020"
7588,"January 22, 2018"
7589,"October 23, 2017"
7590,"August 15, 2019"
7591,"September 18, 2020"
7592,"January 22, 2020"
7593,"October 19, 2020"
7594,"August 1, 2019"
7595,"November 15, 2020"
7596,"July 6, 2018"
7597,"December 2, 2016"
7598,"May 17, 2019"
7599,"September 25, 2017"
7600,"May 15, 2020"
7601,"February 14, 2017"
7602,"December 9, 2016"
7603,"July 30, 2019"
7604,"January 1, 2019"
7605,"November 20, 2019"
7606,"February 7, 2020"
7607,"September 1, 2017"
7608,"April 13, 2019"
7609,"July 1, 2019"
7610,"January 1, 2017"
7611,"November 16, 2020"
7612,"September 28, 2020"
7613,"February 1, 2019"
7614,"October 15, 2017"
7615,"December 1, 2019"
7616,"March 31, 2017"
7617,"March 31, 2017"
7618,"March 31, 2017"
7619,"November 1, 2019"
7620,"November 8, 2019"
7621,"May 13, 2017"
7622,"March 16, 2018"
7623,"January 1, 2020"
7624,"September 1, 2020"
